id,name,address,district,province
1280578,SAVIHOUSE - HUCH VILLA,"29/9 Hoàng Diệu, Phường 10, Quận Phú Nhuận, Thành phố Hồ Chí Minh.",Quận Phú Nhuận,Hồ Chí Minh
1283026,Thao Dien Boutique Hotel Ho Chi Minh City,"189-197,197/1 Nguyen Van Huong street, Thao Dien Ward, District 2",Quận 2,Hồ Chí Minh
1290581,Simmi 2 Hotel & Apartment ,"R4-21 Hung Gia 2, Phu My Hung, district 7, Quận 7, TP. Hồ Chí Minh, Việt Nam",Quận 7,Hồ Chí Minh
1307414,Rivergate Garden Pool Signature,"151-155 Bến Vân Đồn street, Ward 6, District 4, Rivergate Residental.",Quận 4,Hồ Chí Minh
1315266,Netflix Studio Near Ben Thanh Market,"240/9A Đ. Lê Thánh Tôn, Phường Bến Thành, Quận 1  Haha House",Quận 1,Hồ Chí Minh
1322523,Ahu Hotel & Apartment,"373/49 Pham Ngu Lao Street, Pham Ngu Lao Ward, District 1, Ho Chi Minh City ",Quận 1,Hồ Chí Minh
1336566,9Trip Stay in Soho Residence District 1 - Next to Bui Vien Walking Street & Ben Thanh Market,"100 Co Giang, Co Giang Ward, District 1, Ho Chi Minh City 700000",Quận 1,Hồ Chí Minh
1344083,Saigon E Central Hotel,"No 47 - 51 Le Anh Xuan Str., Ben Thanh Ward,  District 1 , Ho Chi Minh City, Vietnam",Quận 1,Hồ Chí Minh
1348650,The Arrivals-Aprt 2pax-Best Pool-Chillsky-Dist1,"302 - 304 Vo Van Kiet, Co Giang. Quan 1",Quận 1,Hồ Chí Minh
1349530,The GK House ,"57/6/16 Điện Biên Phủ, Ward 15, Bình Thạnh District, Hồ Chí Minh City",Quận Bình Thạnh,Hồ Chí Minh
1350625,[City Center]Studio Apt-1 mins walk to supermarket,"282 Tô Hiến Thành, Phường 15, Quận 10",Quận 10,Hồ Chí Minh
1351178,Metropole Thu Thiem Apartment ,"512 Nguyễn Xiển, Long Thạnh Mỹ, Tp Thủ Đưc",Quận Thủ Đức,Hồ Chí Minh
1351881,Cozrum Lux - The Arrivals Hotel,"302 Đường Võ Văn Kiệt, Phường Cô Giang, Quận 1",Quận 1,Hồ Chí Minh
1351883,Khách sạn Bamboo Sài Gòn,581 Đường Sư Vạn Hạnh ,Quận 10,Hồ Chí Minh
1357407,SKYHOMES - SG Airport Homestay,"5B Pho Quang Street, Ward 2, Tan Binh District",Quận Tân Bình,Hồ Chí Minh
1358812,Otis Millennium Saigon Balcony Apartment,"132 Ben Van Don Street, Ward 6, District 4, Ho chi minh city",Quận 4,Hồ Chí Minh
1368873,Huyen House,"18A/139 Nguyen Thi Minh Khai Street, Dao Kao Ward, District 1, ",Quận 1,Hồ Chí Minh
1372293,eStay Hostel - Tran Binh Trong,"327/62A Đ. Trần Bình Trọng, Phường 4, Quận 5, Thành phố Hồ Chí Minh, Vietnam",Quận 5,Hồ Chí Minh
1383681,Wow! Homes by Christine - Vinhomes Luxury,"208 Nguyen Huu Canh, Ward 22Binh Thanh District",Quận Bình Thạnh,Hồ Chí Minh
1384170,Bamboo Saigon Hotel,"No. 581, Su Van Hanh Street, Ward 12, District 10",Quận 10,Hồ Chí Minh
1389925,RichLane Residences,"1056A Nguyen Van Linh St., Tan Phong Ward District 7,",Quận 7,Hồ Chí Minh
1391430,Mon Serenity Sky Apartment,"259 Dien Bien Phu, Vo Thi Sau Ward, District 3",Quận 3,Hồ Chí Minh
1393246,The Green View Thai Van Lung,"8A/A8 Thai Van Lung Street, Ben Nghe Ward, District 1",Quận 1,Hồ Chí Minh
1396320,Cozrum Homes - Coraline House,"84/41A Hòa Hưng, Phường 13, Quận 10, Tp. Hồ Chí Minh",Quận 10,Hồ Chí Minh
1398831,Cozrum Homes - Kena House,"135/10 Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh",Quận Bình Thạnh,Hồ Chí Minh
1399920,Cozrum Homes - Kola Apartment,"320/12 Nguyễn Văn Linh, Phường Bình Thuận, Quận 7, TP Hồ Chí Minh",Quận 7,Hồ Chí Minh
1404929,M Village Hotel Hai Bà Trưng,"180a, Hai Bà Trưng, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1406678,S79 Hotel T68,"420 Nguyen Van Khoi, Go Vap District",Quận Gò Vấp,Hồ Chí Minh
1406771,Simmi 6 Apartment,"70 Cao Triều Phát, P, Tân Phong, Quận 7, Thành phố Hồ Chí Minh",Quận 7,Hồ Chí Minh
1408801,Cozrum Homes - Autumn House,"34 Đống Đa, Phường 02, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
1412855,Gold View Saigon Riverside,"346 Đ. Bến Vân Đồn, Phường 1, Quận 4, TP.HCM",Quận 4,Hồ Chí Minh
1414227,The Arrivals Apartment -Infinity Pool-Skybar-D1,"302 - 304 Vo Van Kiet, Co Giang. Quan 1",Quận 1,Hồ Chí Minh
1421188,Cozrum Homes - Winter Corner,"50/6/8 Nguyễn Đình Chiểu, Phường 3, Phú Nhuận",Quận Phú Nhuận,Hồ Chí Minh
1423829,Sunrise City By Dhome ,"25 Đường Nguyễn Hữu Thọ Sunrise city South , Block V3, Quận 7, TP. Hồ Chí Minh, Việt",Quận 7,Hồ Chí Minh
1472934,Nexus House Garden Thao Dien,"8/9 Vo Truong Toan, An Phú, Quận 2",Quận 2,Hồ Chí Minh
1594233,Babylon Serviced Apartment,"161C Tran Hung Dao, Co Giang Ward, District 1",Quận 1,Hồ Chí Minh
1760861,"NEWLAND HOME - NAM THONG 3, PHU MY HUNG","A60 Nam Thông 3, Tân Phú",Quận Tân Phú,Hồ Chí Minh
1791070,Gem Apartment,"18, Duong so 9, khu phố 4, Phuong An Phu, Quan 2, Tp Ho Chi Minh (behind The Vista).",Quận 2,Hồ Chí Minh
1860963,Lehome serviced Aprartment-Binh Thanh District,"52 Huynh Man Dat-Ward 19-Binh Thanh District,HCMC",Quận Bình Thạnh,Hồ Chí Minh
1907153,Hilas Masteri Thao Dien Apartment,"159 Xa Lo Ha Noi, Thao Dien Ward, District 2, Tower T2, Herla Masteri Thao Dien, Ho Chi Minh City, Vietnam.",Quận 2,Hồ Chí Minh
1920709,KIN Hotel Đông Du,"19-21 Đông Du, Phường Bến Nghé, Đông Du, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1924953,22Land Hotel Saigon,"25, Lê Thánh Tôn, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1926268,AHA Residence Hotel,"284, Điện Biên Phủ, Quận Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
1958802,Palas House Sài Gòn (Palas Apartment AirPort),"269 Hoang Hoa Tham, ward 13, Tan Binh district, Ho Chi Minh city",Quận Tân Bình,Hồ Chí Minh
1959103,Cozrum Homes - Sonata Residence,"41 , Đ. Nguyễn Thị Thập, Quận 7, Hồ Chí Minh, Việt Nam",Quận 7,Hồ Chí Minh
1959108,Dazi Signature,"23 , Trương Định, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1959205,The Concept Hotel,"13-15 , Nguyễn Thái Học, Phường Cầu Ông Lãnh, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1959214,Saigon Sirius,"151 , Đ. Bến Vân Đồn, Phường 6,, Quận 4, Hồ Chí Minh, Việt Nam",Quận 4,Hồ Chí Minh
1975126,Khách sạn Hilton Saigon,"11, Công Trường Mê Linh, Bến Nghé, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1975139,Zazz Urban Ho Chi Minh Hotel,"28 ,  Đ. Sư Vạn Hạnh, Ward 9, Quận 5, Hồ Chí Minh, Việt Nam",Quận 5,Hồ Chí Minh
1994467,Wah Fu Hotel,"90, Đ. Hùng Vương, Street, Quận 5, Hồ Chí Minh, Việt Nam",Quận 5,Hồ Chí Minh
1995039,Kin Hotel Thi Sach,"11a, Thi Sách, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1995076,Hotel le Jardin Secret Saigon,"228, Đ. Bến Vân Đồn, Phường 2,, Quận 4, Hồ Chí Minh, Việt Nam",Quận 4,Hồ Chí Minh
1996943,Nexus House Cay Diep - Near Independence Palace,"No. 161, Cay Diep Street, Da Kao",Quận 1,Hồ Chí Minh
1996959,Kin Hotel Thai Van Lung,"36-38, Thái Văn Lung, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1997426,Sun Flower Luxury Hotel,"11b, Thái Văn Lung, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1997464,M Village Hotel Tao Đàn Park,"14, Trương Định, Quận 3, Hồ Chí Minh, Việt Nam",Quận 3,Hồ Chí Minh
1997552,Me Saigon Boutique Hotel,"280 Lê Thánh Tôn, Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1997584,Woody House Sai Gon Center ,"6/27, Cách Mạng Tháng 8, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1997585,"Kin Wander Tan Binh, The Mountain","No. 51 Nui Thanh Street, Tan Binh Ward, Ho Chi Minh City, Vietnam",Quận Tân Bình,Hồ Chí Minh
1997587,DingDong Home - Feliz En Vista,"1, Đường Lê Hiến Mai, Quận 2, Hồ Chí Minh, Việt Nam",Quận 2,Hồ Chí Minh
1997589,DingDong Home - Diamond Island ,"Số 1 Đường Số 104, Khu Phố 3, Bình Trưng Tây, Quận 2, Hồ Chí Minh, Việt Nam",Quận 2,Hồ Chí Minh
1997590,DingDong Home - New City,"17 , Mai Chí Thọ, Quận 2, Hồ Chí Minh, Việt Nam",Quận 2,Hồ Chí Minh
1997591,DingDong Home - Sala,"Số 2 Đường 13, An Lợi Đông, Quận 2, Hồ Chí Minh, Việt Nam",Quận 2,Hồ Chí Minh
1997604,Vera Saigon Apartments - Luxury Landmark 81,"720a, Điện Biên Phủ, Quận Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
1997625,Khách sạn Nguyên Thái 2,"1015, Nguyễn Ảnh Thủ, Quận 12, Hồ Chí Minh, Việt Nam",Quận 12,Hồ Chí Minh
2000748,Hapi Riverside Apartment,"60, 132 Ben Van Don, District 4",Quận 4,Hồ Chí Minh
2035408,Locasis Japanese Service Apartment,"7 NGO VAN NAM, QUAN 1",Quận 1,Hồ Chí Minh
2040607,Eaton Park Riverside Luxury Vacation,"268A Mai Chi Tho, Quan 2, 30",Quận 2,Hồ Chí Minh
2045071,Odela Estella Riverside Luxury Vacation,"88 Song Hanh, Quan 2",Quận 2,Hồ Chí Minh
2059571,The Avalon Saigon Center District 1,"53 Nguyen Thi Minh Khai St, District 1",Quận 1,Hồ Chí Minh
2142234,The Opera Residence Luxury Vacation,"The Opera Residence in Metropole, Quan 2",Quận 2,Hồ Chí Minh
2163454,Delasol Luxury Vacation Ho Chi Minh City,1 D. Ton That Thuyet District 4,Quận 4,Hồ Chí Minh
2168911,Terra Royal Luxury Vacation,287 D. Nam Ky Khoi Nghia District 3,Quận 3,Hồ Chí Minh
2219013,Landmark 81 Skyline VIP,720 D. Dien Bien Phu  Binh Thanh,Quận Bình Thạnh,Hồ Chí Minh
2220809,Midtown The Peak Apartment by VnHouse,Ðuong so 16 Tan Phu Quan 7,Quận 7,Hồ Chí Minh
2224884,Convinia Luxury The Peak Midtown,"33 ,16 street , district 7",Quận 7,Hồ Chí Minh
2232583,Nexus House Nguyen Binh Khiem - Near Saigon Zoo & Botanical Gardens ,"No. 111, Nguyen Binh Khiem St, Da Kao",Quận 1,Hồ Chí Minh
2232918,Midtown by Saigon,"Street 16, Tan Phu Ward, District 7",Quận 7,Hồ Chí Minh
2275109,Odela West Tower Riverside Apt Hotel,"West Tower, Vo Truong Toan, 30, Quan 2",Quận 2,Hồ Chí Minh
2314799,Zenity Luxury Vacation Ho Chi Minh City,608 D. Vo Van Kiet District 1,Quận 1,Hồ Chí Minh
2455535,The Vertex Residences Luxury Vacation,"3A Ton Duc Thang, Quan 1",Quận 1,Hồ Chí Minh
2483324,The Grand Manhattan Apt Luxury Vacation,"100 Bis Co Giang, Quan 1",Quận 1,Hồ Chí Minh
2607487,Metropole Complex By KVG Suite Apartment,"Metropole Complex, Thu Thiem, Quan 2",Quận 2,Hồ Chí Minh
2630130,Midtown M7 & M8 - Vina We Stay,"Midtown M7 & M8, street 16, district 7",Quận 7,Hồ Chí Minh
2703146,Cen Oasis Apart - CenRiver Side,151 BEN VAN DON QUAN 4,Quận 4,Hồ Chí Minh
2792930,Ly Ly Hotel 2,"344a Đường Số 1, Phường Bình Trị Đông  B, Bình Tân, Thành Phố Hồ Chí Minh, Bình Trị Đông B, Quận Bình Tân, Hồ Chí Minh, Việt Nam",Quận Bình Tân,Hồ Chí Minh
2871813,M Village Ton That Dam,"129- 131, Tôn Thất Đạm, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
2871814,Signature by M Village Le Thanh Ton,"24, Lê Thánh Tôn, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
2871819,"Hotel Indigo Saigon The City, an IHG Hotel","9-11, Lý Tự Trọng, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
2871868,The Wellington Home - Căn Hộ Dịch Vụ Republic Plaza - Tân Bình,"18e Đ. Cộng Hòa, Phường 4, Tân Bình, Hồ Chí Minh, Cộng Hòa, Quận Tân Bình, Hồ Chí Minh, Việt Nam",Quận Tân Bình,Hồ Chí Minh
2871885,M Village Thi Sach,"26, Thi Sách, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
2871919,La Siesta Premium Saigon Central,"47-51, Lê Anh Xuân, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
2871976,Crescent Residence 1,"103, Tôn Dật Tiên, Quận 7, Hồ Chí Minh, Việt Nam",Quận 7,Hồ Chí Minh
2911486,DAHLIALAND SAIGON HOTEL,"145 Lê Thị Riêng, Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
2918489,M Village Hotel Nguyễn Du,"149, Nguyễn Du, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
2919271,KiN Hotel Ly Tu Trong Edition,"145-151 Ly Tu Trong Street, Ben Thanh Ward, District 1",Quận 1,Hồ Chí Minh
2919299,The Bloom Pham Viet Chanh - Modern Living Space in Saigon - A Top Choice for Western Travelers,"40/8/3 Pham Viet Chanh, Ward 19 Binh Thanh District",Quận Bình Thạnh,Hồ Chí Minh
2919377,Zeus Living – Metrolux by Zeus Group,"19ab , Bùi Thị Xuân, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
2919394,Le Saigon Grand Hotel,"76-78, Hồng Hà, Phường 2, Quận Tân Bình, Hồ Chí Minh, Việt Nam",Quận Tân Bình,Hồ Chí Minh
2919463,Phong Linh Homestay 30 Căn hộ Studio vinhomes grand park,"Tòa Nhà Bs11.21.01 Khu Đô Thị Vinhomes Grand Park Quận 9 Hồ Chí Minh, Nguyễn Xiển, Quận 9, Hồ Chí Minh, Việt Nam",Quận 9,Hồ Chí Minh
2919581, Nexus House Retreat Xuân Thuỷ,"5a,  Quốc Hương, Quận Thủ Đức, Hồ Chí Minh, Việt Nam",Quận Thủ Đức,Hồ Chí Minh
681,Khách Sạn Nam Cường Hải Dương,"1, Đại Lộ Võ Nguyên Giáp, Thành Phố Hải Dương, Hải Dương, Việt Nam",Thành Phố Hải Dương,Hải Dương
8009,Khách Sạn Trường Thành Hải Dương,"2, Thanh Niên, Thành Phố Hải Dương, Hải Dương, Việt Nam",Thành Phố Hải Dương,Hải Dương
22606,Hai Duong Garden Apartment,"54 Do Ngoc Du, Tan Binh Ward, Hai Duong City, Hải Dương, Hải Dương, Việt Nam",Thành Phố Hải Dương,Hải Dương
1333300,A26 Hotel,"No. 30, Alley 65, Truong Chinh, Tu Minh Ward, Hai Duong City, Hai Duong Province",Thành Phố Hải Dương,Hải Dương
1939543,Hải Dương Garden,"54 Đỗ Ngọc Du, P. Thanh Trung, Thành Phố Hải Dương, Hải Dương, Việt Nam",Thành Phố Hải Dương,Hải Dương
1959185,Ecoriver Sunrise Studio,"W89r+wqc, P. Ngọc Châu, Thành Phố Hải Dương, Hải Dương, Việt Nam",Thành Phố Hải Dương,Hải Dương
1959194,Apec Mandala Wyndham Hải Dương,"Ngã Tư, Lê Thanh Nghị, Yết Kiêu, Thành Phố Hải Dương, Hải Dương, Việt Nam",Thành Phố Hải Dương,Hải Dương
1994366,Mandala Hotel & Suites Hải Dương,"Số 734, Lê Thanh Nghị, Thành Phố Hải Dương, Hải Dương, Việt Nam",Thành Phố Hải Dương,Hải Dương
1994425,Hùng Oanh hotel - phòng 1 giường đôi,"",Thành phố Đồng Xoài,Bình Phước
43157,Khách sạn Melia Vinpearl Phủ Lý,"60, Biên Hòa, Thành Phố Phủ Lý, Hà Nam, Việt Nam",Thành Phố Phủ Lý,Hà Nam
43158,Muong Thanh Luxury Ha Nam Hotel,"Northern Area of Hong Phu Bridge, Quang Trung ward, Phu Ly city, Ha Nam province, Viet Nam",Thành Phố Phủ Lý,Hà Nam
43159,Căn hộ Limo Hà Nam (Limo Apartment),"Pho Nguyen Huu Tien, TT Dong Van, Duy Tien, Ha Nam, Phủ Lý (Hà Nam), Phủ Lý (Hà Nam), Việt Nam, 226",Huyện Duy Tiên,Hà Nam
47876,Khách xá Tam Chúc (Tam Chuc Complex),"Khu Du Lịch Tam Chúc, Thị Trấn Ba Sao, Huyện Kim Bảng, Hà Nam, Việt Nam",Huyện Kim Bảng,Hà Nam
1290189,Riverside Hotel Hà Nam,"Đường Lê Hoàn, Quốc Lộ 1a, Phường Hai Bà Trưng, Thành Phố Phủ Lý, Tỉnh Hà Nam, Lê Hoàn, Thành Phố Phủ Lý, Hà Nam, Việt Nam",Thành Phố Phủ Lý,Hà Nam
1924258,Famille Hanam,"Lô Cn-07, Cn-08, Khu Công Nghiệp Đồng Văn I, Thị Trấn Đồng Văn, Thị Trấn Đồng Văn, Huyện Duy Tiên, Hà Nam, Đồng Văn, Huyện Duy Tiên, Hà Nam, Việt Nam",Huyện Duy Tiên,Hà Nam
2792927,Legend Valley Hotel Ha Nam,"Thôn Quang Thừa, Xã Tượng Lĩnh, Huyện Kim Bảng, Hà Nam, Việt Nam",Huyện Kim Bảng,Hà Nam
2830,Phuong Thao Homestay,"An Thanh Hamlet, An Binh Commune, Long Ho District",Huyện Long Hồ,Vĩnh Long
1920533,Khách sạn Ánh Hồng,"1/2, Hoàng Thái Hiếu, Thành Phố Vĩnh Long, Vĩnh Long, Việt Nam",Thành Phố Vĩnh Long,Vĩnh Long
1939501,RIVERSIDE PARK ECO RESORT,"283 Bình Hoà 2, Bình Hoà Phước, Huyện Long Hồ, Vĩnh Long, Việt Nam",Huyện Long Hồ,Vĩnh Long
1939508,Khách Sạn Cửu Long B,"02 Phan Bội Châu, Phường 1, Thành Phố Vĩnh Long, Vĩnh Long, Việt Nam",Thành Phố Vĩnh Long,Vĩnh Long
1939512,HOTEL PHƯỚC HƯNG 2,"44a Trưng Nữ Vương, Phường 1, Thành Phố Vĩnh Long, Vĩnh Long, Việt Nam",Thành Phố Vĩnh Long,Vĩnh Long
1939516,Khách Sạn Hoàng Khiêm,"88 Phạm Thái Bường, Phường 4, Thành Phố Vĩnh Long, Vĩnh Long, Việt Nam",Thành Phố Vĩnh Long,Vĩnh Long
1995197,Bình Minh Ecolodge,"3r33+7j, Mỹ Hoà, Thị Xã Bình Minh, Vĩnh Long, Việt Nam",Thị Xã Bình Minh,Vĩnh Long
229,Victoria Resort Cần Thơ,"1, Khu Dl Cái Khế, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
254,Holiday One Hotel,"59 Pham Ngoc Thach Street, Cai Khe Ward, Ninh Kieu Dist",Quận Ninh Kiều,Cần Thơ
431,Khách sạn Ninh Kiều Fortuneland (Đông Hà Fortuneland),"139a, Trần Văn Khéo, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
445,The Iris Signature Hotel and Spa,"224, 30/4 street,Ninh Kieu Ward, Can Tho City ",Quận Ninh Kiều,Cần Thơ
2745,West Hotel,88-90-92 Hai Ba Trung Street ( 135A Phan Dinh Phung Street),Quận Ninh Kiều,Cần Thơ
3876,Green Garden Homestay - Can Tho,"97 Dong Van Cong, An Thoi,",Quận Bình Thủy,Cần Thơ
4093,Ninh Kieu 2 Hotel,"3 Hoa Binh St., Tan An Ward, Ninh Kieu Dist.",Quận Ninh Kiều,Cần Thơ
5122,Muong Thanh Luxury Can Tho Hotel,"Area E1, Cai Khe River Islet, Cai Khe Ward",Quận Ninh Kiều,Cần Thơ
6589,International Hotel,"6 - 8 -10 -12 Hai Ba Trung, Tan An Ward, Ninh Kieu District",Quận Ninh Kiều,Cần Thơ
9721,Khách Sạn TTC Cần Thơ,"2 , Hai Bà Trưng, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
22767,Khách sạn Ninh Kiều Riverside,"02 , Hai Bà Trưng, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
23024,Khách Sạn Sheraton Cần Thơ (Vinpearl Cần Thơ cũ),"209, 30 Tháng 4, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
23448,Khách Sạn Vạn Phát Riverside,"Số 2, Nguyễn Văn Cừ, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
42033,Winter Spring homestay (Winter Spring Homestay),"75 Ung Văn Khiêm, Cái Khế, Cần Thơ, Việt Nam, 900000",Quận Ninh Kiều,Cần Thơ
42050,Legacy Mekong,"Cồn Ấu, Hưng Phú, Quận Cái Răng, Cần Thơ, Việt Nam",Quận Cái Răng,Cần Thơ
42104,Mekong Delta Ricefield Lodge,"Truong Phu 1, Truong Long Ward, Phong Dien District, Can Tho City, Vietnam Ấp Trường Phú 1, xã Trường Long, Huyện Phong Điền, Thành phố Cần Thơ",Quận Ninh Kiều,Cần Thơ
42124,Cồn Khương Resort - Cần Thơ,"99, Cồn Khương, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
44818,Cần Thơ Ecolodge,"542, Ba Láng, Quận Cái Răng, Cần Thơ, Việt Nam",Quận Cái Răng,Cần Thơ
48913,Kim Thuy Ngan Ha hotel,"39-41 Ngo Quyen street, Tan An ward, Ninh Kieu district, Can Tho city.",Quận Ninh Kiều,Cần Thơ
50282,Cantho Eco Resort,"Km7+, Ql61c, Nhơn Thuận, Xã Nhơn Nghĩa, Huyện Phong Điền, Cần Thơ, Việt Nam",Huyện Phong Điền,Cần Thơ
127369,Tru by Hilton Can Tho Cai Khe,"112, Trần Phú, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
1920514,Nhà nghỉ Long Thành,"35 36, Đường Nguyễn Thị Sáu, Quận Cái Răng, Cần Thơ, Việt Nam",Quận Cái Răng,Cần Thơ
1920611,Sky Star Hotel Cần Thơ,"1 - 3 Đường B23, Hưng Phú, Quận Cái Răng, Cần Thơ, Việt Nam",Quận Cái Răng,Cần Thơ
1920624,Lucasta Hotel,"2-4, B22, Quận Cái Răng, Cần Thơ, Việt Nam",Quận Cái Răng,Cần Thơ
1920631,Mekong 69 Hostel,"6/9, Ngô Hữu Hạnh, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
1924149,TTC Hotel - Can Tho,"2 Đường Hai Bà Trưng, Tân An, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
1924155,Linh Phuong 2 Hotel,"7 Đ. Trần Đại Nghĩa, Cái Khế, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
1924160,FIT Hotel Can Tho,"D3-23 Trần Quang Khải, An Hội, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
1924171,Tulip Hotel Can Tho ,"D5/10 + D5/11 Đường Số 2 Khu Dân Cư, Phú Thứ, Quận Cái Răng, Cần Thơ, Việt Nam",Quận Cái Răng,Cần Thơ
1926499,Wink Hotel Can Tho Ninh Kieu Wharf - 24hrs stay & Rooftop Pool Bar,"14 Phan Dinh Phung , Tan An, Can Tho",Quận Ninh Kiều,Cần Thơ
1939436,Binh Minh Eco Lodge,"10 Hai Bà Trưng Phường Tân An, Quận Ninh Kiều, Cần Thơ, Tân An, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
1959443,Khách sạn Charmant Suites Cần Thơ," 45 , Ngô Quyền, Quận Ninh Kiều, Cần Thơ, Việt Nam",Quận Ninh Kiều,Cần Thơ
2915921,Phi Yen Eco Resort Can Tho,"090, Lộ Vòng Cung, Huyện Phong Điền, Cần Thơ, Việt Nam",Huyện Phong Điền,Cần Thơ
893,Belvedere Resort Tam Đảo,"Khu 2, Thị Trấn Tam Đảo, Huyện Tam Đảo, Vĩnh Phúc, Việt Nam",Huyện Tam Đảo,Vĩnh Phúc
1446,FOREST IN THE SKY - FLAMINGO DAI LAI,Dai Quang - Ngoc Thanh - Phuc Yen - Vinh Phuc - Vietnam,Thị Xã Phúc Yên,Vĩnh Phúc
8751,Paradise Đại Lải Resort,"Khu Đại Lải, Xã Ngọc Thanh, Hồ Đại Lải, Thị Xã Phúc Yên, Vĩnh Phúc, Việt Nam",Thị Xã Phúc Yên,Vĩnh Phúc
22420,Hoang Oanh Villas 29 & 30,"Hoang Oanh Villa 29 Dong De, Ngoc Thanh, Phuc Yen, Vinh Phuc",Thị Xã Phúc Yên,Vĩnh Phúc
42506,DIC Star Hotels & Resorts Vinh Phuc,"Nam Vinh Yen new urban, Khai Quang",Thành Phố Vĩnh Yên,Vĩnh Phúc
42507,Westlake Hotel & Resort Vinh Phuc,"1D Kim Ngoc , Tich Son district , Vinh Yen city , Vinh Phuc province, Vietnam",Thành Phố Vĩnh Yên,Vĩnh Phúc
42508,ROYAL HUY VINH PHUC,26 Ly Bon,Thành Phố Vĩnh Yên,Vĩnh Phúc
42518,Forest Villa,"Ngọc Thanh, Phúc Yên, Việt Nam",Thị Xã Phúc Yên,Vĩnh Phúc
